time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque,hip_L_Joint_target_pos_rad
121316.437295257,0.0139,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2357,0.0829,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.1109,0.0358,0.0031,0.0043,0.0055,-0.0094,0.0,0.0,0.07819475668247369
121316.442704542,0.0143,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2357,0.0906,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.1159,0.0359,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.08056093734604391
121316.467824018,0.0148,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.0986,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.1206,0.0359,0.0029,0.0045,0.0055,-0.0095,0.0,0.0,0.0829216795837511
121316.473635008,0.0154,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1067,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.1252,0.0359,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.08527691867465426
121316.47936583,0.016,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.115,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1298,0.0359,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.087626590048684
121316.504821558,0.0166,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1235,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.134,0.0359,0.0027,0.0048,0.0057,-0.0096,0.0,0.0,0.08997062928841268
121316.509879905,0.0172,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1321,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1379,0.0359,0.0031,0.0043,0.0055,-0.0094,0.0,0.0,0.09230897213082045
121316.515341102,0.0179,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1408,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1418,0.0359,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.09464155446905709
121316.520882118,0.0187,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1496,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1456,0.0359,0.0029,0.0045,0.0055,-0.0095,0.0,0.0,0.0969683123541995
121316.547924424,0.0195,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1585,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1494,0.0359,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.09928918199700484
121316.555610156,0.0203,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1675,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1529,0.0359,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.10160409976965959
121316.561092657,0.0212,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1766,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.156,0.0359,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.10391300220752359
121316.587684686,0.0221,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1857,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1592,0.0359,0.0029,0.0045,0.0055,-0.0095,0.0,0.0,0.10621582601087015
121316.593251229,0.0231,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1949,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1623,0.0359,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.10851250804662144
121316.598359066,0.0241,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2041,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.165,0.0359,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.11080298535007932
121316.623062511,0.0252,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2134,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1678,0.0358,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.11308719512665144
121316.628037929,0.0263,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2226,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1702,0.0359,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.11536507475357294
121316.633879481,0.0275,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2318,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1727,0.0359,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.11763656178162324
121316.639284219,0.0287,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.241,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1748,0.0359,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.11990159393683794
121316.663345745,0.0299,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2501,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1769,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.12216010912221645
121316.671321885,0.0312,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2592,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1787,0.0359,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.12441204541942391
121316.676284694,0.0326,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2683,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1804,0.0358,0.0027,0.0047,0.0056,-0.0096,0.0,0.0,0.12665734109048937
121316.70503683,0.034,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2773,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1822,0.0358,0.0032,0.0042,0.0054,-0.0093,0.0,0.0,0.1288959345794976
121316.710874766,0.0354,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2861,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0008,0.1837,0.0359,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.1311277645142775
121316.716518417,0.0369,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2949,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1848,0.0358,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.1333527697080838
121316.741241057,0.0384,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.3036,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.186,0.0359,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.1355708891612753
121316.747057503,0.0399,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.3121,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1872,0.0358,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.1377820620629866
121316.752826801,0.0415,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.3205,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1881,0.0358,0.0027,0.0048,0.0057,-0.0096,0.0,0.0,0.1399862277927958
121316.758611552,0.0432,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2357,0.3288,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1889,0.0358,0.0031,0.0042,0.0055,-0.0094,0.0,0.0,0.14218332592238586
121316.784147729,0.0449,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3369,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1898,0.0358,0.0026,0.0048,0.0057,-0.0096,0.0,0.0,0.14437329621720169
121316.790314438,0.0466,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3449,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1904,0.0358,0.0029,0.0045,0.0055,-0.0095,0.0,0.0,0.14655607863810155
121316.796198853,0.0484,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3526,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1907,0.0358,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.14873161334300256
121316.822577221,0.0502,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3602,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.191,0.0358,0.0029,0.0044,0.0056,-0.0095,0.0,0.0,0.1508998406885219
121316.82778239,0.052,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3676,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1913,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.15306070123161158
121316.83295678,0.0539,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3748,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1913,0.0358,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.15521413573118847
121316.859781644,0.0558,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3817,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1913,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.15736008514975763
121316.870440481,0.0577,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3884,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1914,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.15949849065503202
121316.87740631,0.0597,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3949,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1911,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.16162929362154427
121316.884284142,0.0617,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4012,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1909,0.0358,0.0029,0.0044,0.0056,-0.0095,0.0,0.0,0.1637524356322549
121316.915521183,0.0638,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4072,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1907,0.0359,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.16586785848015306
121316.920973034,0.0658,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4129,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1902,0.0358,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.16797550416985285
121316.926323531,0.0679,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4184,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1898,0.0358,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.17007531491918287
121316.954007126,0.07,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4235,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.189,0.0358,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.17216723316077093
121316.960437343,0.0722,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4285,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1886,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.1742512015436215
121316.965769406,0.0743,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4331,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1879,0.0358,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.1763271629346888
121316.991286558,0.0765,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4374,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1872,0.0358,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.17839506042044262
121316.996524798,0.0787,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4415,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1863,0.0358,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.1804548373084287
121317.001804239,0.081,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4452,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1856,0.0358,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.1825064371288233
121317.00717594,0.0832,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4487,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1847,0.0358,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.1845498036359809
121317.031737913,0.0855,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4518,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1839,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.18658488080997648
121317.040695962,0.0878,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4546,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1827,0.0358,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.18861161285814132
121317.046587851,0.09,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4571,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1819,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.19062994421659263
121317.072729479,0.0923,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4593,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1808,0.0358,0.0031,0.0043,0.0055,-0.0094,0.0,0.0,0.19263981955175646
121317.078678685,0.0946,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4612,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1797,0.0358,0.0027,0.0048,0.0057,-0.0097,0.0,0.0,0.1946411837618855
121317.084545941,0.097,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4627,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1789,0.0358,0.0031,0.0042,0.0055,-0.0094,0.0,0.0,0.19663398197856874
121317.112201912,0.0993,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.464,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1779,0.0358,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.19861815956823642
121317.119409428,0.1016,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4649,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1769,0.0358,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.20059366213365765
121317.124769374,0.1039,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4654,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1756,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.20256043551543168
121317.130868859,0.1063,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4657,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1747,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.2045184257934728
121317.156986151,0.1086,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4656,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1737,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.2064675792884884
121317.162949339,0.1109,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4652,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1728,0.0357,0.0032,0.0042,0.0055,-0.0093,0.0,0.0,0.2084078425634508
121317.168493039,0.1132,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4645,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1716,0.0359,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.21033916242506223
121317.194273058,0.1156,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4635,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.1708,0.0357,0.0031,0.0042,0.0055,-0.0094,0.0,0.0,0.21226148592521316
121317.199987158,0.1179,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4621,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.1699,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.2141747603624336
121317.205789442,0.1202,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4605,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.1691,0.0358,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.2160789332833385
